replicate,task_id,repository,call_seq,rank,similarity,note_id,origin_repo,cross_repo,note_question_overlap,content_snippet
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,1,2,64,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.06338028169014084,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,1,3,60,1b354cf5-5d19-402f-9db8-415bd1e4100e,simple-login/app,False,0.05084745762711865,"SimpleLogin API behavior: POST /api/auth/register creates user with activated=False, notification=True, sends activation email. POST /api/auth/login on unactiva"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,1,4,55,770a21ac-ee2e-46b9-84bc-9d37c89b87ba,simple-login/app,False,0.022727272727272728,"Alias creation flow and validation:
- Components: alias_suffix.py (signer.check_suffix_signature, verify_prefix_suffix), new_custom_alias.py (API v2/v3), custom"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,1,5,57,17c478e5-b9a7-4f3a-a5af-94b151c0fab4,simple-login/app,False,0.015625,"SimpleLogin authentication: Web login is at `/auth/login` (GET/POST) - validates email+password against User.get_by(), checks disabled/deleted/activated status,"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,2,1,43,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.05128205128205128,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,2,2,53,770a21ac-ee2e-46b9-84bc-9d37c89b87ba,simple-login/app,False,0.022727272727272728,"Alias creation flow and validation:
- Components: alias_suffix.py (signer.check_suffix_signature, verify_prefix_suffix), new_custom_alias.py (API v2/v3), custom"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,2,3,46,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.06338028169014084,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,2,4,36,459ce52f-f244-4683-8429-0950ae340760,simple-login/app,False,0.015151515151515152,SimpleLogin request flow: Entry point is `server.py` create_app(). Routes: / (index) redirects to dashboard or auth/login. Blueprints: /auth/* (login/logout/MFA
pilot30,task-6905333b74f22949d97ba9a7,simple-login/app,2,5,43,1b354cf5-5d19-402f-9db8-415bd1e4100e,simple-login/app,False,0.05084745762711865,"SimpleLogin API behavior: POST /api/auth/register creates user with activated=False, notification=True, sends activation email. POST /api/auth/login on unactiva"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,1,1,50,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.0375,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,1,2,67,2c524f41-1a54-46f5-b762-a4583711b8b0,simple-login/app,False,0.10606060606060606,"SimpleLogin server startup: config.py prints "">>> URL:"" first. Then log.py prints "">>> init logging <<<"". Flask starts with "" * Serving Flask app"" and "" * Debug"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,1,3,59,e8a36cc7-1929-459d-97bc-5f7eb7153956,simple-login/app,False,0.0547945205479452,"SimpleLogin ports/endpoints: Web dashboard on port 7777 (dev: http://localhost:7777, prod: gunicorn). Health check at GET /health (returns 200 ""success""). Email"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,1,4,64,17c478e5-b9a7-4f3a-a5af-94b151c0fab4,simple-login/app,False,0.046511627906976744,"SimpleLogin authentication: Web login is at `/auth/login` (GET/POST) - validates email+password against User.get_by(), checks disabled/deleted/activated status,"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,1,5,63,459ce52f-f244-4683-8429-0950ae340760,simple-login/app,False,0.044444444444444446,SimpleLogin request flow: Entry point is `server.py` create_app(). Routes: / (index) redirects to dashboard or auth/login. Blueprints: /auth/* (login/logout/MFA
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,2,1,65,0f85c69e-eedc-4cd6-a00a-89d3c9c88533,simple-login/app,False,0.12345679012345678,"SimpleLogin DB error behavior: DB connection happens at module import time in app/db.py line 12 (engine.connect()), NOT at app startup. When PostgreSQL is unava"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,2,2,64,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.10344827586206896,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9a8,simple-login/app,2,3,46,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.0375,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,1,1,65,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.03305785123966942,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,1,2,58,12d46b08-7413-4ad7-9fbe-4cca92b62477,simple-login/app,False,0.02459016393442623,"SimpleLogin alias creation DB writes: Alias table has columns: id, user_id(FK), email(UNIQUE), name, enabled(default true), flags, custom_domain_id(FK), automat"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,1,3,53,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.037037037037037035,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,1,4,64,1b354cf5-5d19-402f-9db8-415bd1e4100e,simple-login/app,False,0.046296296296296294,"SimpleLogin API behavior: POST /api/auth/register creates user with activated=False, notification=True, sends activation email. POST /api/auth/login on unactiva"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,1,5,53,770a21ac-ee2e-46b9-84bc-9d37c89b87ba,simple-login/app,False,0.024242424242424242,"Alias creation flow and validation:
- Components: alias_suffix.py (signer.check_suffix_signature, verify_prefix_suffix), new_custom_alias.py (API v2/v3), custom"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,2,1,55,80c5a411-cd79-437b-ad44-4044d0f1689f,,False,0.03333333333333333,VERP bounce address format: The special address for handling delivery failures is a VERP (Variable Envelope Return Path) address. Forward phase uses format: sl.
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,2,2,55,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.03305785123966942,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,2,3,51,bfd6537d-8d19-4459-8233-ff79815e5cc4,simple-login/app,False,0.024793388429752067,Mailbox verification multi-step workflow: mailbox_utils.py has verify_mailbox_code() with MAX_ACTIVATION_TRIES=3. Each wrong code attempt increments activation.
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,2,4,48,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.021897810218978103,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9a9,simple-login/app,2,5,49,770a21ac-ee2e-46b9-84bc-9d37c89b87ba,simple-login/app,False,0.024242424242424242,"Alias creation flow and validation:
- Components: alias_suffix.py (signer.check_suffix_signature, verify_prefix_suffix), new_custom_alias.py (API v2/v3), custom"
pilot30,task-6905333b74f22949d97ba9aa,simple-login/app,1,1,53,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.06315789473684211,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9aa,simple-login/app,1,2,69,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.04878048780487805,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9aa,simple-login/app,1,3,66,4e4ee1e9-9ac3-485d-b939-2d3cb93a5d7a,simple-login/app,False,0.061224489795918366,"SimpleLogin repository structure: main app code in /app/app/. Key directories: handler/ (email processing, DMARC, spamd, unsubscribe), jobs/ (background job run"
pilot30,task-6905333b74f22949d97ba9aa,simple-login/app,1,4,56,0f85c69e-eedc-4cd6-a00a-89d3c9c88533,simple-login/app,False,0.04807692307692308,"SimpleLogin DB error behavior: DB connection happens at module import time in app/db.py line 12 (engine.connect()), NOT at app startup. When PostgreSQL is unava"
pilot30,task-6905333b74f22949d97ba9aa,simple-login/app,1,5,59,2c524f41-1a54-46f5-b762-a4583711b8b0,simple-login/app,False,0.05813953488372093,"SimpleLogin server startup: config.py prints "">>> URL:"" first. Then log.py prints "">>> init logging <<<"". Flask starts with "" * Serving Flask app"" and "" * Debug"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,1,1,65,12d46b08-7413-4ad7-9fbe-4cca92b62477,simple-login/app,False,0.03496503496503497,"SimpleLogin alias creation DB writes: Alias table has columns: id, user_id(FK), email(UNIQUE), name, enabled(default true), flags, custom_domain_id(FK), automat"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,1,2,50,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.046511627906976744,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,1,3,59,4e4ee1e9-9ac3-485d-b939-2d3cb93a5d7a,simple-login/app,False,0.05343511450381679,"SimpleLogin repository structure: main app code in /app/app/. Key directories: handler/ (email processing, DMARC, spamd, unsubscribe), jobs/ (background job run"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,1,4,61,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.05714285714285714,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,1,5,55,770a21ac-ee2e-46b9-84bc-9d37c89b87ba,simple-login/app,False,0.06666666666666667,"Alias creation flow and validation:
- Components: alias_suffix.py (signer.check_suffix_signature, verify_prefix_suffix), new_custom_alias.py (API v2/v3), custom"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,2,1,58,12d46b08-7413-4ad7-9fbe-4cca92b62477,simple-login/app,False,0.03496503496503497,"SimpleLogin alias creation DB writes: Alias table has columns: id, user_id(FK), email(UNIQUE), name, enabled(default true), flags, custom_domain_id(FK), automat"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,2,2,53,770a21ac-ee2e-46b9-84bc-9d37c89b87ba,simple-login/app,False,0.06666666666666667,"Alias creation flow and validation:
- Components: alias_suffix.py (signer.check_suffix_signature, verify_prefix_suffix), new_custom_alias.py (API v2/v3), custom"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,2,3,50,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.04487179487179487,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,2,4,47,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.05714285714285714,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,2,5,47,e18a0102-8a8e-4c4d-8a10-3c9f20d64e7c,simple-login/app,False,0.0410958904109589,"Background job lifecycle (job_runner.py): Jobs are created in the Job table with state=JobState.ready(0), then picked up by job_runner.py which polls every 10 s"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,3,1,69,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.05714285714285714,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,3,2,54,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.046511627906976744,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,3,3,62,0f85c69e-eedc-4cd6-a00a-89d3c9c88533,simple-login/app,False,0.036231884057971016,"SimpleLogin DB error behavior: DB connection happens at module import time in app/db.py line 12 (engine.connect()), NOT at app startup. When PostgreSQL is unava"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,3,4,69,12d46b08-7413-4ad7-9fbe-4cca92b62477,simple-login/app,False,0.03496503496503497,"SimpleLogin alias creation DB writes: Alias table has columns: id, user_id(FK), email(UNIQUE), name, enabled(default true), flags, custom_domain_id(FK), automat"
pilot30,task-6905333b74f22949d97ba9ab,simple-login/app,3,5,65,17b08841-214e-4a97-8593-91ff9ab27a35,simple-login/app,False,0.05389221556886228,"Alias creation failure modes:
- 400 (quota): user.can_create_new_alias() fails → 400 with quota error message
- 400 (prefix invalid): check_alias_prefix fails →"
pilot30,task-6905333b74f22949d97ba9ac,simple-login/app,1,1,62,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.061224489795918366,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9ac,simple-login/app,1,2,62,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.047619047619047616,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9ac,simple-login/app,1,3,61,4e4ee1e9-9ac3-485d-b939-2d3cb93a5d7a,simple-login/app,False,0.0594059405940594,"SimpleLogin repository structure: main app code in /app/app/. Key directories: handler/ (email processing, DMARC, spamd, unsubscribe), jobs/ (background job run"
pilot30,task-6905333b74f22949d97ba9ac,simple-login/app,1,4,62,1b354cf5-5d19-402f-9db8-415bd1e4100e,simple-login/app,False,0.05,"SimpleLogin API behavior: POST /api/auth/register creates user with activated=False, notification=True, sends activation email. POST /api/auth/login on unactiva"
pilot30,task-6905333b74f22949d97ba9ac,simple-login/app,1,5,60,459ce52f-f244-4683-8429-0950ae340760,simple-login/app,False,0.026785714285714284,SimpleLogin request flow: Entry point is `server.py` create_app(). Routes: / (index) redirects to dashboard or auth/login. Blueprints: /auth/* (login/logout/MFA
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,1,1,72,1b354cf5-5d19-402f-9db8-415bd1e4100e,simple-login/app,False,0.05405405405405406,"SimpleLogin API behavior: POST /api/auth/register creates user with activated=False, notification=True, sends activation email. POST /api/auth/login on unactiva"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,1,2,71,f4bb1bdd-6e4d-433d-a29e-cc94ac4dfa43,simple-login/app,False,0.03496503496503497,"Frontend alias creation flows in SimpleLogin:
1. Dashboard custom alias: GET /custom_alias renders a form (templates/dashboard/custom_alias.html) with fields: p"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,1,3,63,17c478e5-b9a7-4f3a-a5af-94b151c0fab4,simple-login/app,False,0.0423728813559322,"SimpleLogin authentication: Web login is at `/auth/login` (GET/POST) - validates email+password against User.get_by(), checks disabled/deleted/activated status,"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,1,4,66,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.023809523809523808,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,1,5,68,12d46b08-7413-4ad7-9fbe-4cca92b62477,simple-login/app,False,0.023809523809523808,"SimpleLogin alias creation DB writes: Alias table has columns: id, user_id(FK), email(UNIQUE), name, enabled(default true), flags, custom_domain_id(FK), automat"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,2,1,72,1b354cf5-5d19-402f-9db8-415bd1e4100e,simple-login/app,False,0.05405405405405406,"SimpleLogin API behavior: POST /api/auth/register creates user with activated=False, notification=True, sends activation email. POST /api/auth/login on unactiva"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,2,2,71,f4bb1bdd-6e4d-433d-a29e-cc94ac4dfa43,simple-login/app,False,0.03496503496503497,"Frontend alias creation flows in SimpleLogin:
1. Dashboard custom alias: GET /custom_alias renders a form (templates/dashboard/custom_alias.html) with fields: p"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,2,3,63,17c478e5-b9a7-4f3a-a5af-94b151c0fab4,simple-login/app,False,0.0423728813559322,"SimpleLogin authentication: Web login is at `/auth/login` (GET/POST) - validates email+password against User.get_by(), checks disabled/deleted/activated status,"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,2,4,66,9a008ddc-9b7d-40b3-a5df-a04a75cef355,simple-login/app,False,0.023809523809523808,"SimpleLogin API response formats: Health check GET /health returns 200 ""success"" (raw string). Random alias POST /api/alias/random/new returns 201 with JSON con"
pilot30,task-6905333b74f22949d97ba9ad,simple-login/app,2,5,68,12d46b08-7413-4ad7-9fbe-4cca92b62477,simple-login/app,False,0.023809523809523808,"SimpleLogin alias creation DB writes: Alias table has columns: id, user_id(FK), email(UNIQUE), name, enabled(default true), flags, custom_domain_id(FK), automat"
pilot30,task-6905333b74f22949d97ba9ae,simple-login/app,1,1,68,816056d0-d467-4430-bfeb-640dac6607a6,simple-login/app,False,0.05714285714285714,"Complete trace of SimpleLogin email forwarding flow captured in /logs/agent/answer.txt:
- Successful forward log messages: LOG.d(""Forward %s -> %s -> %s""), LOG."
pilot30,task-6905333b74f22949d97ba9ae,simple-login/app,1,2,52,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.05128205128205128,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9ae,simple-login/app,1,3,63,bef044e1-e335-4656-b58a-f972be47b59f,simple-login/app,False,0.04285714285714286,"SimpleLogin is an email masking/aliasing service built on Flask. Key components:
1. Web app (server.py: create_app()): runs on port 7777, serves web dashboard a"
pilot30,task-6905333b74f22949d97ba9ae,simple-login/app,1,4,58,7c29c400-c05d-4c1f-831c-a9fd35cc3fc5,simple-login/app,False,0.02912621359223301,"SimpleLogin email handler: email_handler.py, uses aiosmtpd Controller. Startup with port: python email_handler.py -p PORT. Prints LOG.i(""Listen for port %s"", ar"
pilot30,task-6905333b74f22949d97ba9ae,simple-login/app,1,5,54,bc974ad8-7249-4af6-90cb-050e52046d0f,simple-login/app,False,0.03424657534246575,"SimpleLogin background jobs: cron.py runs scheduled tasks via command-line flags (-j): stats, notify_trial_end, notify_manual_subscription_end, notify_premium_e"
pilot30,task-6905333b74f22949d97ba9af,simple-login/app,1,1,49,0f85c69e-eedc-4cd6-a00a-89d3c9c88533,simple-login/app,False,0.07246376811594203,"SimpleLogin DB error behavior: DB connection happens at module import time in app/db.py line 12 (engine.connect()), NOT at app startup. When PostgreSQL is unava"
pilot30,task-6905333b74f22949d97ba9af,simple-login/app,1,2,55,4e4ee1e9-9ac3-485d-b939-2d3cb93a5d7a,simple-login/app,False,0.051470588235294115,"SimpleLogin repository structure: main app code in /app/app/. Key directories: handler/ (email processing, DMARC, spamd, unsubscribe), jobs/ (background job run"
pilot30,task-6905333b74f22949d97ba9af,simple-login/app,1,3,52,bef044e1-e335-4656-b58a-f972be47b59f,simple-login/app,False,0.0703125,"SimpleLogin repository at /app is an email masking/aliasing service. Key files: email_handler.py (83KB, aiosmtpd SMTP server on port 20381 for receiving/forward"
pilot30,task-6905333b74f22949d97ba9af,simple-login/app,1,4,50,5dec3367-bebc-487a-8998-e3ece245b6c7,simple-login/app,False,0.03816793893129771,"SimpleLogin repository at /app. Key startup files: server.py (Flask app entry, create_app()), email_handler.py (aiosmtpd on port 20381), job_runner.py (polls Jo"
pilot30,task-6905333b74f22949d97ba9af,simple-login/app,1,5,48,ef6592e9-049d-4361-9042-9a6fbf95e382,simple-login/app,False,0.02577319587628866,"Alias creation DB writes (4 tables touched):
1. alias table: INSERT with user_id, email (UNIQUE), name, enabled=True, flags=0, mailbox_id=default_mailbox_id, cu"
pilot30,task-6905333b74f22949d97ba9b2,simple-login/app,1,1,54,0f6440fa-ad4a-42d7-904f-c47c393d6c31,simple-login/app,False,0.026845637583892617,"SimpleLogin (email privacy system) database migrations: 255 total migration files, all independent (no chain linking). Topological sort produces order from root"
pilot30,task-6905333b74f22949d97ba9b2,simple-login/app,1,2,61,80c5a411-cd79-437b-ad44-4044d0f1689f,,False,0.04430379746835443,VERP bounce address format: The special address for handling delivery failures is a VERP (Variable Envelope Return Path) address. Forward phase uses format: sl.
